,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
2562,685178855812808704,15515169,Neutral,2016-01-07 00:00:00,EXCLUSIVE: Public school recruits students to campaign for Hillary. https://t.co/Zmz0ljKgnA,http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,ac43c266ecb2bfd53fc730261ba99e7b,TODD STARNES School caught trying to get students to work for Hillary,2016-01-07 20:05:55,fox,685178855812808704,00001
3052,723211365033201664,518663799,Neutral,2016-04-21 00:00:00,Trump transition: 'I'm not going to blow it': Donald Trump acknowledged in an interview published late Wednesd... https://t.co/kmQfPUKAc7,http://www.cnn.com/2016/04/21/politics/donald-trump-campaign-2016/index.html,fb3b4918a35bc04c400af14e315025d2,Trump transition: 'I'm not going to blow it',2016-04-21 14:32:53,cnn,723211365033201664,00001
3157,689861153288159232,23812877,Negative,2016-01-20 00:00:00,Trump accuses Cruz of being 'worse than Hillary': Donald Trump accused rival Ted Cruz of being “worse than Hil... https://t.co/nv6tbmHo6N,http://www.politico.com/story/2016/01/trump-cruz-worse-than-hillary-218018,ab881ce1f565cab9e17450e291aabb3f,Trump accuses Cruz of being 'worse than Hillary',2016-01-20 16:03:55,politico,689861153288159232,00001
3164,692122475048615936,23812877,Positive,2016-01-26 00:00:00,Terri Schiavo's husband on Bush super PAC ad: 'Disgusting': The husband of Terri Schiavo is slamming a pro-Jeb... https://t.co/IFRmvjTcda,http://www.politico.com/story/2016/01/jeb-bush-terri-schiavo-218254,285d98643e9ac234560d7779d42a177a,Terri Schiavo's husband on Bush super PAC ad: 'Disgusting',2016-01-26 22:26:04,politico,692122475048615936,00001
3222,691685619966214144,23812877,Negative,2016-01-25 00:00:00,"Reporter fights Hillary Clinton email delay: State missed the monthly goals on two occasions, but subsequently... https://t.co/ToHnIiN0Gw",http://www.politico.com/blogs/under-the-radar/2016/01/reporter-fights-clinton-email-delay-218188,f3be3aaf32fccb69619f52b585d8e512,Reporter fights Hillary Clinton email delay,2016-01-25 17:30:22,politico,691685619966214144,00001
3370,686720736149377024,23812877,Positive,2016-01-12 00:00:00,"Paul, Fiorina excluded from main stage in Thursday's GOP debate: John Kasich remains on the main stage, while ... https://t.co/w47YorBSav",http://www.politico.com/story/2016/01/paul-fiorina-excluded-from-main-stage-in-thursdays-gop-debate-217594,3efc1ebcb65d06ce8f8f16885bc46d88,"Paul, Fiorina excluded from main stage in Thursday's GOP debate",2016-01-12 00:04:57,politico,686720736149377024,00001
3373,688026223814045697,23812877,Positive,2016-01-15 00:00:00,Ratings: Thursday's GOP debate poised to be lowest rated so far: Jan. 14 debate draws fewest viewers so far th... https://t.co/CbH7TdWJSS,http://www.politico.com/blogs/on-media/2016/01/ratings-last-nights-gop-primary-debate-poised-to-be-lowest-rated-so-far-217846,4263e3caf45137d569786e6f20925d0b,Ratings: Thursday's GOP debate poised to be lowest rated so far,2016-01-15 15:31:22,politico,688026223814045697,00001
3501,722228015292293120,518663799,Positive,2016-04-19 00:00:00,Trump joins his 'diversity coalition' for photo op: Donald Trump on Monday joined about 60 members of his newl... https://t.co/rKoQi8Fft2,http://www.cnn.com/2016/04/18/politics/donald-trump-diversity-coalition-meet/index.html,8bd47447ff49ca42a6c40d5cb15cb9a6,Trump joins his 'diversity coalition' for photo op,2016-04-18 23:56:31,cnn,722228015292293120,00001
3626,690325415815094272,23812877,Negative,2016-01-22 00:00:00,"Clinton gets hit with email scandal question at the rope line: Vinton, IA — The rope line is usually a friendl... https://t.co/c1ULMR5EkF",http://www.politico.com/story/2016/01/hillary-clinton-emails-rope-line-question-218088,dd817917732fd0f893bc81ceaf428aee,Clinton gets hit with email scandal question at the rope line,2016-01-21 23:39:30,politico,690325415815094272,00001
3630,692308461464489984,518663799,Neutral,2016-01-27 00:00:00,"Why I'm voting for Trump: They are showing up in droves to see Donald Trump: Men and women, overwhelmingly whi... https://t.co/sSulB74fXX",http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,4ee712ff0934f5b2e1cffb31e3a3c60b,Why I'm voting for Trump,2016-01-27 11:04:13,cnn,692308461464489984,00001
3678,686207645385011201,23812877,Neutral,2016-01-10 00:00:00,Cruz: I won't be 'an emperor': Ted Cruz had a message for conservatives rabid for the repeal of Obamacare: Don... https://t.co/zz33ohdIMI,http://www.politico.com/story/2016/01/ted-cruz-constitution-obamacare-217549,5aac1b91bb846131682998f2954144a6,Cruz: I won't be 'an emperor',2016-01-10 14:49:09,politico,686207645385011201,00001
3764,692341053223997440,23812877,Neutral,2016-01-27 00:00:00,Poll: Clinton’s lead over Sanders drops to new low: Hillary Clinton's national lead over Bernie Sanders has dr... https://t.co/VR1XVy8Q49,http://www.politico.com/story/2016/01/poll-hillary-clinton-lead-nationally-218275,537e1a321e7c069bee7aa243d54ac8c5,Poll: Clinton’s lead over Sanders drops to new low,2016-01-27 12:29:54,politico,692341053223997440,00001
3786,690175804328714240,518663799,Neutral,2016-01-21 00:00:00,Bob Dole: Cruz worse than Trump for GOP: Former Sen. Bob Dole said in a new interview Wednesday that Sen. Ted ... https://t.co/nRgpNCIw05,http://www.cnn.com/2016/01/20/politics/bob-dole-ted-cruz-worse-than-donald-trump/index.html,26d5c145a257f2b93879b98e3ae6bc37,Bob Dole: Ted Cruz worse for GOP than Donald Trump,2016-01-20 22:27:12,cnn,690175804328714240,00001
3861,698975106521919488,518663799,Neutral,2016-02-14 00:00:00,"Clinton campaign knew about its women problem before Sanders' surge: A big choice for John Kasich, Hillary Cli... https://t.co/TIDbl4x6xz",http://www.cnn.com/2016/02/14/politics/ip-forecast-clinton-campaign-women/index.html,4669a4bd6c9cc56fa5b1c7389dd7213f,Clinton campaign knew about its women problem before Sanders' surge,2016-02-14 19:52:47,cnn,698975106521919488,00001
3865,704033294443114496,518663799,Positive,2016-02-28 00:00:00,"Trump stumbles over David Duke, KKK: Donald Trump wouldn't disavow David Duke's support for his presidential b... https://t.co/8ig7bW9Gqi",http://www.cnn.com/2016/02/28/politics/donald-trump-white-supremacists/index.html,b36cf6bbcfff2ba372cad9f7b6f35901,Trump won't disavow KKK,2016-02-28 14:45:12,cnn,704033294443114496,00001
3904,685638481675030528,23812877,Positive,2016-01-09 00:00:00,Trump's 'Strange New Respect' Moment: You saw it here first: The media is coming around to the mogul. https://t.co/CrwtDdSUGl,http://www.politico.com/magazine/story/2016/01/trumps-strange-new-respect-moment-213512,2afd37b2bb11286b6808d79b395f2c76,Trump's 'Strange New Respect' Moment,2016-01-09 01:02:00,politico,685638481675030528,00001
4042,691631464354435073,23812877,Neutral,2016-01-25 00:00:00,Trump to Cruz: Settle eligibility question or 'get out' of the race: Donald Trump stepped up his attack on Ted... https://t.co/RxZGNbrNZy,http://www.politico.com/story/2016/01/trump-ted-cruz-eligibility-218178,3804511194c49cbb32bd932b10a18f73,Trump to Cruz: Settle eligibility question or 'get out' of the race,2016-01-25 13:41:09,politico,691631464354435073,00001
4048,695406067136659456,518663799,Positive,2016-02-05 00:00:00,"Rubio defends legislative accomplishments: Days after endorsing Marco Rubio for president, Rick Santorum said ... https://t.co/BjGW4ur25S",http://www.cnn.com/2016/02/04/politics/marco-rubio-accomplishments-rick-santorum/index.html,3f2342bd26aed59cfad0eede996cb32a,Rubio's accomplishments? Santorum can't name them,2016-02-04 13:59:31,cnn,695406067136659456,00001
4084,702623870822395904,518663799,Positive,2016-02-24 00:00:00,Cruz does little to tamp down Super Tuesday expectations: Ted Cruz on Wednesday defended his path to victory e... https://t.co/KuHs7GBDCT,http://www.cnn.com/2016/02/24/politics/ted-cruz-super-tuesday-expectations/index.html,66f3f48813f7fa9f8321e64607230ed6,Cruz does little to tamp down Super Tuesday expectations,2016-02-24 22:18:21,cnn,702623870822395904,00001
4103,697892638997901312,518663799,Positive,2016-02-11 00:00:00,"Trump pulls negative Cruz ad, puts up positive spot: Donald Trump is pulling an ad hitting Ted Cruz for his st... https://t.co/2RGlRGX1hW",http://www.cnn.com/2016/02/11/politics/donald-trump-positive-ad-negative-ted-cruz/index.html,72d8088b602606a4120e108b8dd973ac,"Trump pulls negative Cruz ad, puts up positive spot",2016-02-11 19:19:17,cnn,697892638997901312,00001
4165,692100668669054976,23812877,Neutral,2016-01-26 00:00:00,Sheriff Joe Arpaio to stump for Trump: Sheriff Joe Arpaio has endorsed Donald Trump for president.“Donald Trum... https://t.co/XIxxkxhPIU,http://www.politico.com/story/2016/01/joe-arpaio-trump-218247,a724d92a75850ef77413e74bc75e4d0a,Joe Arpaio to stump for Trump,2016-01-26 20:02:41,politico,692100668669054976,00001
4212,695707472619659264,518663799,Positive,2016-02-05 00:00:00,Sanders: Prolific Democratic Party fundraiser: Bernie Sanders complained on the campaign trail Friday that dia... https://t.co/INWKNR6tFz,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,3c3b0be6b1325b5cc4182bc1de49ca03,Sanders a prolific Dem fundraiser,2016-02-05 20:08:09,cnn,695707472619659264,00001
4273,692122479674945541,23812877,Neutral,2016-01-26 00:00:00,Rand Paul back on main stage for Fox debate: The main stage at Fox News Channel’s Republican presidential prim... https://t.co/MFumQ22aFQ,http://www.politico.com/story/2016/01/paul-back-on-main-stage-for-fox-debate-218257,82e002c6b516c9720b644eb4711d49b5,Rand Paul back on main stage for Fox debate,2016-01-26 23:05:03,politico,692122479674945541,00001
4276,696817429624680448,19458818,Negative,2016-02-08 00:00:00,Jeb Bush is as bad as his brother on the First Amendment https://t.co/j83x6y7VFX,http://www.cnn.com/2016/02/08/politics/jeb-bush-eliminate-citizens-united/index.html,ed65022e4874a984bd782e1c27b1078b,"Bush decries super PACs, would 'eliminate' Citizens United",2016-02-08 19:01:45,cnn,696817429624680448,00001
4315,685094364834443264,23812877,Positive,2016-01-07 00:00:00,Former AIG chairman Hank Greenberg invests $10 million in Jeb Bush: Billionaire Republican donor Maurice “Hank... https://t.co/EpbOoKJUhz,http://www.politico.com/story/2016/01/hank-greenberg-jeb-bush-217439,9a103477b2e8f4caedb8ecbd05d6e2d5,Former AIG chairman Hank Greenberg invests $10 million in Jeb Bush,2016-01-07 12:42:07,politico,685094364834443264,00001
4585,692947028956037121,23812877,Positive,2016-01-29 00:00:00,How long did they speak?: The total speaking time for the GOP candidates. https://t.co/bVblKZV4WE,http://www.politico.com/blogs/live-from-des-moines/2016/01/how-long-did-they-speak-218368,7d18f08d4f534b9d8dc6a11fea0024f7,How long did they speak?,2016-01-29 03:52:21,politico,692947028956037121,00001
4670,692077310350983169,23812877,Neutral,2016-01-26 00:00:00,Social conservative leaders seek to halt Trump's momentum: With less than a week until the first votes are cas... https://t.co/UC0eAwxSq6,http://www.politico.com/story/2016/01/trump-evangelical-leaders-iowa-218244,436b6172438979f8b27d0d871751d0ff,Evangelical leaders seek to halt Trump's momentum,2016-01-26 19:08:08,politico,692077310350983169,00001
4718,713004090893012993,518663799,Positive,2016-03-24 00:00:00,Arizona restaurant owner faces backlash after appearing with Trump: Donald Trump scored a 22-point victory in ... https://t.co/khQwOhxnfB,http://www.cnn.com/2016/03/24/politics/donald-trump-arizona-sammys-mexican-grill/index.html,a0896a72e485fea36c3399a2583d58cb,Arizona restaurant owner under siege after appearing onstage with Donald Trump,2016-03-24 13:03:15,cnn,713004090893012993,00001
4884,698586191159914496,518663799,Neutral,2016-02-13 00:00:00,Bush skeptical of Trump's new campaign of 'optimism': Donald Trump is signaling that he's trying to run a more... https://t.co/6R26LcgjVz,http://www.cnn.com/2016/02/13/politics/jeb-bush-donald-trump-positive/index.html,9a3a9951384fad6578ab6afa7cc833d9,Bush skeptical of Trump's new campaign of 'optimism',2016-02-13 18:48:02,cnn,698586191159914496,00001
